assay_chembl_id,document_chembl_id,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value
CHEMBL3295550,CHEMBL3286179,CHEMBL3287854,<,<,Stability,microL/min/mg,5.0,Stability,microL/min/mg,5.0
CHEMBL3294181,CHEMBL3286266,CHEMBL3233884,=,=,Drug metabolism,%,10.0,Drug metabolism,%,10.0
CHEMBL3294181,CHEMBL3286266,CHEMBL3233872,=,=,Drug metabolism,%,40.0,Drug metabolism,%,40.0
CHEMBL3292640,CHEMBL3286247,CHEMBL3288185,=,=,Stability,%,89.5,Stability,%,89.5
CHEMBL3292640,CHEMBL3286247,CHEMBL3288186,=,=,Stability,%,90.0,Stability,%,90.0
CHEMBL3292640,CHEMBL3286247,CHEMBL3288188,=,=,Stability,%,86.9,Stability,%,86.9
CHEMBL3295510,CHEMBL3286353,CHEMBL3288054,,,Stability,%,,Stability,,
CHEMBL3295778,CHEMBL3286353,CHEMBL3288048,=,=,Stability,%,37.0,Stability,%,37.0
CHEMBL3295778,CHEMBL3286353,CHEMBL3288254,=,=,Stability,%,50.0,Stability,%,50.0
CHEMBL3294431,CHEMBL3286274,CHEMBL3288273,=,=,Stability,%,94.0,Stability,%,94.0
CHEMBL3300604,CHEMBL3297644,CHEMBL3298322,=,=,Drug metabolism,%,2.0,Drug metabolism,%,2.0
CHEMBL3300604,CHEMBL3297644,CHEMBL3298760,=,=,Drug metabolism,%,16.0,Drug metabolism,%,16.0
CHEMBL3300604,CHEMBL3297644,CHEMBL3297778,=,=,Drug metabolism,%,16.0,Drug metabolism,%,16.0
CHEMBL3300604,CHEMBL3297644,CHEMBL3298431,=,=,Drug metabolism,%,18.0,Drug metabolism,%,18.0
CHEMBL3386383,CHEMBL3352312,CHEMBL3353611,>,>,Stability,%,99.0,Stability,%,99.0
CHEMBL3372387,CHEMBL3352794,CHEMBL215387,=,=,Stability,%,98.0,Stability,%,98.0
CHEMBL3372387,CHEMBL3352794,CHEMBL244192,=,=,Stability,%,98.0,Stability,%,98.0
CHEMBL3372387,CHEMBL3352794,CHEMBL242459,=,=,Stability,%,97.0,Stability,%,97.0
CHEMBL3372387,CHEMBL3352794,CHEMBL3353243,=,=,Stability,%,1.2,Stability,%,1.2
CHEMBL3372387,CHEMBL3352794,CHEMBL3353247,=,=,Stability,%,91.0,Stability,%,91.0
CHEMBL3372387,CHEMBL3352794,CHEMBL2397139,=,=,Stability,%,101.0,Stability,%,101.0
CHEMBL3372387,CHEMBL3352794,CHEMBL3353249,=,=,Stability,%,101.0,Stability,%,101.0
CHEMBL3372388,CHEMBL3352794,CHEMBL215387,=,=,Stability,%,69.0,Stability,%,69.0
CHEMBL3372388,CHEMBL3352794,CHEMBL244192,=,=,Stability,%,57.0,Stability,%,57.0
CHEMBL3372388,CHEMBL3352794,CHEMBL242459,=,=,Stability,%,69.0,Stability,%,69.0
CHEMBL3372388,CHEMBL3352794,CHEMBL3353243,=,=,Stability,%,2.7,Stability,%,2.7
CHEMBL3372388,CHEMBL3352794,CHEMBL3353247,=,=,Stability,%,53.0,Stability,%,53.0
CHEMBL3372388,CHEMBL3352794,CHEMBL2397139,=,=,Stability,%,94.0,Stability,%,94.0
CHEMBL3372388,CHEMBL3352794,CHEMBL3353249,=,=,Stability,%,5.4,Stability,%,5.4
CHEMBL3372431,CHEMBL3352352,CHEMBL3352848,=,=,Stability,ml/min.kg,12.0,Stability,ml/min.kg,12.0
CHEMBL3382936,CHEMBL3351860,CHEMBL3358687,=,=,Stability,%,52.0,Stability,%,52.0
CHEMBL3382956,CHEMBL3351606,CHEMBL3356253,=,=,Inhibition,%,70.0,INH,%,70.0
CHEMBL3382956,CHEMBL3351606,CHEMBL3356256,=,=,Inhibition,%,70.0,INH,%,70.0
CHEMBL3382958,CHEMBL3351606,CHEMBL3356254,=,=,Activity,%,180.0,Activity,%,180.0
CHEMBL3375448,CHEMBL3352296,CHEMBL3092460,=,=,Drug degradation,%,14.0,Drug degradation,%,14.0
CHEMBL3375448,CHEMBL3352296,CHEMBL3092468,=,=,Drug degradation,%,8.0,Drug degradation,%,8.0
CHEMBL3375448,CHEMBL3352296,CHEMBL3092467,=,=,Drug degradation,%,27.0,Drug degradation,%,27.0
CHEMBL3373035,CHEMBL3352635,CHEMBL3357806,=,=,Drug metabolism,%,100.0,Drug metabolism,%,100.0
CHEMBL3373034,CHEMBL3352635,CHEMBL3357806,=,=,Drug metabolism,%,95.0,Drug metabolism,%,95.0
CHEMBL3373033,CHEMBL3352635,CHEMBL3357806,=,=,Drug metabolism,%,90.0,Drug metabolism,%,90.0
CHEMBL3373032,CHEMBL3352635,CHEMBL3357806,=,=,Drug metabolism,%,90.0,Drug metabolism,%,90.0
CHEMBL3373031,CHEMBL3352635,CHEMBL3357806,=,=,Drug metabolism,%,86.0,Drug metabolism,%,86.0
CHEMBL3373030,CHEMBL3352635,CHEMBL3357806,=,=,Drug metabolism,%,79.0,Drug metabolism,%,79.0
CHEMBL3373029,CHEMBL3352635,CHEMBL3357806,=,=,Drug metabolism,%,0.0,Drug metabolism,%,0.0
CHEMBL3373027,CHEMBL3352635,CHEMBL3357806,=,=,Drug metabolism,%,0.0,Drug metabolism,%,0.0
CHEMBL3373026,CHEMBL3352635,CHEMBL3357806,=,=,Drug metabolism,%,0.0,Drug metabolism,%,0.0
CHEMBL3373025,CHEMBL3352635,CHEMBL3357806,=,=,Drug metabolism,%,6.0,Drug metabolism,%,6.0
CHEMBL3373024,CHEMBL3352635,CHEMBL3357806,=,=,Drug metabolism,%,8.0,Drug metabolism,%,8.0
CHEMBL3373023,CHEMBL3352635,CHEMBL3357806,=,=,Drug metabolism,%,9.0,Drug metabolism,%,9.0
CHEMBL3373022,CHEMBL3352635,CHEMBL3357806,=,=,Drug metabolism,%,8.0,Drug metabolism,%,8.0
CHEMBL3373021,CHEMBL3352635,CHEMBL3357806,=,=,Drug metabolism,%,0.0,Drug metabolism,%,0.0
CHEMBL3383131,CHEMBL3351690,CHEMBL3359378,=,=,Stability,%,80.0,Stability,%,80.0
CHEMBL3377797,CHEMBL3352780,CHEMBL3360718,=,=,Stability,%,86.0,Stability,%,86.0
CHEMBL3377799,CHEMBL3352780,CHEMBL3360718,,,Stability,%,,Stability,,
CHEMBL3383131,CHEMBL3351690,CHEMBL3359379,=,=,Stability,%,52.0,Stability,%,52.0
CHEMBL3383131,CHEMBL3351690,CHEMBL3359380,=,=,Stability,%,42.0,Stability,%,42.0
CHEMBL3383131,CHEMBL3351690,CHEMBL3359386,=,=,Stability,%,75.0,Stability,%,75.0
CHEMBL3374963,CHEMBL3352461,CHEMBL3326667,=,=,Stability,%,100.0,Stability,%,100.0
CHEMBL3373780,CHEMBL3351828,CHEMBL3311228,>,>,Stability,%,99.0,Stability,%,99.0
CHEMBL3375005,CHEMBL3351812,CHEMBL3309848,,,Stability,%,,Stability,,
CHEMBL3379834,CHEMBL3351370,CHEMBL3309330,,,Drug metabolism,,,Drug metabolism,,
CHEMBL3379834,CHEMBL3351370,CHEMBL3309331,,,Stability,%,,Stability,,
CHEMBL3379834,CHEMBL3351370,CHEMBL3309332,,,Stability,%,,Stability,,
CHEMBL3379834,CHEMBL3351370,CHEMBL3309333,,,Drug metabolism,,,Drug metabolism,,
CHEMBL3379834,CHEMBL3351370,CHEMBL3309334,,,Stability,%,,Stability,,
CHEMBL3379834,CHEMBL3351370,CHEMBL3309335,,,Stability,%,,Stability,,
CHEMBL3379834,CHEMBL3351370,CHEMBL3309336,,,Drug metabolism,,,Drug metabolism,,
CHEMBL3379834,CHEMBL3351370,CHEMBL3309337,,,Stability,%,,Stability,,
CHEMBL3379834,CHEMBL3351370,CHEMBL3309338,,,Drug metabolism,,,Drug metabolism,,
CHEMBL3379834,CHEMBL3351370,CHEMBL3309339,,,Stability,%,,Stability,,
CHEMBL3379835,CHEMBL3351370,CHEMBL3309330,,,Stability,%,,Stability,,
CHEMBL3379835,CHEMBL3351370,CHEMBL3309331,,,Stability,%,,Stability,,
CHEMBL3379835,CHEMBL3351370,CHEMBL3309332,,,Stability,%,,Stability,,
CHEMBL3379835,CHEMBL3351370,CHEMBL3309333,,,Stability,%,,Stability,,
CHEMBL3379835,CHEMBL3351370,CHEMBL3309334,,,Stability,%,,Stability,,
CHEMBL3379835,CHEMBL3351370,CHEMBL3309335,,,Stability,%,,Stability,,
CHEMBL3379835,CHEMBL3351370,CHEMBL3309336,,,Stability,%,,Stability,,
CHEMBL3379835,CHEMBL3351370,CHEMBL3309337,,,Stability,%,,Stability,,
CHEMBL3379835,CHEMBL3351370,CHEMBL3309338,,,Stability,%,,Stability,,
CHEMBL3379835,CHEMBL3351370,CHEMBL3309339,,,Stability,%,,Stability,,
CHEMBL3379834,CHEMBL3351370,CHEMBL6966,,,Drug metabolism,,,Drug metabolism,,
CHEMBL3379835,CHEMBL3351370,CHEMBL6966,,,Stability,%,,Stability,,
CHEMBL3375699,CHEMBL3351720,CHEMBL1354431,=,=,Stability,%,50.2,Stability,%,50.2
CHEMBL3375699,CHEMBL3351720,CHEMBL1369613,=,=,Stability,%,15.4,Stability,%,15.4
CHEMBL3375699,CHEMBL3351720,CHEMBL1570441,=,=,Stability,%,18.9,Stability,%,18.9
CHEMBL3375699,CHEMBL3351720,CHEMBL1339149,=,=,Stability,%,11.4,Stability,%,11.4
CHEMBL3375700,CHEMBL3351720,CHEMBL1354431,=,=,Stability,%,55.5,Stability,%,55.5
CHEMBL3375700,CHEMBL3351720,CHEMBL1369613,=,=,Stability,%,49.3,Stability,%,49.3
CHEMBL3375700,CHEMBL3351720,CHEMBL1570441,=,=,Stability,%,60.0,Stability,%,60.0
CHEMBL3375700,CHEMBL3351720,CHEMBL1339149,=,=,Stability,%,32.3,Stability,%,32.3
CHEMBL3375703,CHEMBL3351720,CHEMBL1354431,=,=,Stability,%,100.0,Stability,%,100.0
CHEMBL3375703,CHEMBL3351720,CHEMBL1369613,=,=,Stability,%,72.4,Stability,%,72.4
CHEMBL3375703,CHEMBL3351720,CHEMBL1570441,=,=,Stability,%,45.7,Stability,%,45.7
CHEMBL3375703,CHEMBL3351720,CHEMBL1339149,=,=,Stability,%,72.4,Stability,%,72.4
CHEMBL3372588,CHEMBL3352416,CHEMBL3326217,=,=,Stability,%,88.1,Stability,%,88.1
CHEMBL3372588,CHEMBL3352416,CHEMBL3326639,=,=,Stability,%,89.0,Stability,%,89.0
CHEMBL3390405,CHEMBL3351804,CHEMBL3342849,=,=,Stability,%,91.0,Stability,%,91.0
CHEMBL3375949,CHEMBL3351584,CHEMBL3355194,=,=,T1/2,hr,0.1,t1/2,min,6.0
CHEMBL3375949,CHEMBL3351584,CHEMBL3355193,=,=,T1/2,hr,0.15,t1/2,min,9.0
CHEMBL3375949,CHEMBL3351584,CHEMBL3355192,=,=,T1/2,hr,0.15,t1/2,min,9.0
CHEMBL3375949,CHEMBL3351584,CHEMBL3355191,=,=,T1/2,hr,0.1833,t1/2,min,11.0
CHEMBL3375949,CHEMBL3351584,CHEMBL3355190,=,=,T1/2,hr,0.2167,t1/2,min,13.0
CHEMBL3375949,CHEMBL3351584,CHEMBL3355189,=,=,T1/2,hr,0.2667,t1/2,min,16.0
CHEMBL3375949,CHEMBL3351584,CHEMBL3355188,=,=,T1/2,hr,0.1333,t1/2,min,8.0
CHEMBL3375949,CHEMBL3351584,CHEMBL3355187,=,=,T1/2,hr,0.08333,t1/2,min,5.0
CHEMBL3375949,CHEMBL3351584,CHEMBL3355186,=,=,T1/2,hr,0.1,t1/2,min,6.0
CHEMBL3375949,CHEMBL3351584,CHEMBL3355185,=,=,T1/2,hr,0.1167,t1/2,min,7.0
CHEMBL3375949,CHEMBL3351584,CHEMBL3355195,=,=,T1/2,hr,0.1167,t1/2,min,7.0
CHEMBL3382212,CHEMBL3352040,CHEMBL166,=,=,Stability,%,84.0,Stability,%,84.0
CHEMBL3382212,CHEMBL3352040,CHEMBL470025,=,=,Stability,%,26.0,Stability,%,26.0
CHEMBL3382212,CHEMBL3352040,CHEMBL3338053,=,=,Stability,%,95.0,Stability,%,95.0
CHEMBL3382214,CHEMBL3352040,CHEMBL166,=,=,Stability,%,100.0,Stability,%,100.0
CHEMBL3382214,CHEMBL3352040,CHEMBL470025,=,=,Stability,%,100.0,Stability,%,100.0
CHEMBL3382214,CHEMBL3352040,CHEMBL3338053,=,=,Stability,%,100.0,Stability,%,100.0
CHEMBL3386368,CHEMBL3351740,CHEMBL3338418,,,Stability,%,,Stability,,
CHEMBL3376558,CHEMBL3352353,CHEMBL3355196,=,=,Stability,%,30.0,Stability,%,30.0
